Mary (The Body in the Library)
Mary Price
Mike Carmody
Miss Harbottle
Mr Badger
Mr Brogan
Mr Cargill
Mr Golden
Mr Harbottle
Mr Prestcott
Mrs Badger
Mrs Barnard (The Body in the Library)
Mrs Chetty
Mrs Eccles (The Body in the Library)
Mrs Martin
Mrs Palk
Mrs Partridge
Mrs Saunders (The Body in the Library)
Muswell
Nichols (The Body in the Library)
Pamela Reeves
Peter Carmody
Pringle (The Body in the Library)
Raymond Starr
Rosamund Gaskell
Ruby Keene
Scamper
Selina Blake
Sergeant Higgins
Terence Melchett
Tommy Bond
WPC Campbell
William Booker
Bertrand Seldon
Dick Borrow
Silas Hamer
Dr Brady
Dr Horriston
Dr Irma Kleber
Gabriel Stavansson
Hermione Leigh Gordon
John (The Case of the Missing Lady)
Lady Susan Clonray
Lord Lanchester
Lord Roberts
Maurice Leigh Gordon
Mosgovskensky
Muldoon
Poppy St Albans
Albert Pike
Andrew Marsh
Coghan
Dr Martin Pritchard
Jessie Pike
Jim Baker (The Case of the Missing Will)
John Siddaway
Mrs Baker (The Case of the Missing Will)
Peter Baker
Phyllida Campion
Robert Siddaway
Roger Marsh
Sarah Siddaway
Violet Marsh
Alicia Coombe
Elspeth (The Dressmaker's Doll)
Fou-Ling
Lady Lee
Margaret (The Dressmaker's Doll)
Marlene (The Dressmaker's Doll)
Mrs Fellows-Brown
Mrs Groves
Nellie (The Dressmaker's Doll)
Sybil Fox
Claire Halliwell
Cyril Haviland
Jones (The Edge)
Mr Wilmot
Nurse Lauriston
Reeves (The Edge)
Rover (The Edge)
Sir Gerald Lee
Vivien Lee
Annette Ravel
Canon Parfitt
Dr Campbell Clark
Felicie Bault
Miss Slater
Raoul Letardeau
Sir George Durand
Betty Brighteyes
Elizabeth Gaigh
George Rowland
Grand Duchess Anastasia of Catonia
Inspector Jarrold
Mardenberg
Marquis of Axminster
Miss Garstang
Peter (The Girl in the Train)
Prince Karl
Prince Osric
Rogers (The Girl in the Train)
Roland Gaigh
Stürm
William Rowland
Alistair Haworth
Arthur Lawes
Cristine (The Gypsy)
Dickie Carpenter
Esther Lawes
Macfarlane
Maurice Haworth
Mrs Rowse
Old Lawes
Rachel Lawes
Albert (The Hollow)
Beryl Collins
Cholmondeley-Majoribanks
David Angkatell
Doris Emmott
Doris Saunders
Edward Angkatell
Elderton
Elsie Patterson
Françoise (The Hollow)
Geoffrey Angkatell
Gerda Christow
Gudgeon
Henrietta Savernake
Henry Angkatell
Hope-Remmington
Inspector Grange
Jane (The Hollow)
John Christow
Lewis (The Hollow)
Lucy Angkatell
Madame Alfrege
Mears
Midge Hardcastle
Mrs Bondy
Mrs Crabtree
Mrs Forrester
Mrs Mears
Mrs Medway
Mrs Pearstock
Radley
Sergeant Clark
Sergeant Coombes (The Hollow)
Simmons
Teddy Grange
Terence Christow
Tremlet
Veronica Cray
Victor (The Hollow)
Zena Christow
Dr Laird
Dr Rose
Kitty (The Hound of Death)
Marie Angelique
Mr Anstruther
William P. Ryan
Catherine Rakes
Davison (The Lie)
Hannah Reeves
Jim Hayward
John Gregg
Mr Reeves
Mr Royston
Mrs Endicott
Mrs Royston
Nan Gregg
Nell Reeves
Sir Henry Wilding
Anita Grünberg
Anne Beddingfeld
Arthur Minks
Augustus Milray
Caroline James
Count Sergius Paulovitch
Edward Chichester
Emily (The Man in the Brown Suit)
Eustace Pedler
Guy Pagett
Harry Lucas
Henry Flemming
Inspector Meadows (The Man in the Brown Suit)
Jarvis (The Man in the Brown Suit)
Jeanne (The Man in the Brown Suit)
John Eardsley
John James
L. B. Carton
Lord Nasby
Marquis of Loamsley
Miss Pettigrew
Mrs Flemming
Mrs de Castina
Nadina (The Man in the Brown Suit)
Professor Beddingfeld
Professor Peterson
Reeves (The Man in the Brown Suit)
Sir Laurence Eardsley
Suzanne Blair
The Colonel (The Man in the Brown Suit)
Valerie (The Man in the Brown Suit)
Alfred Pike
Alison Wilde
Amy (The Mirror Crack'd from Side to Side)
Angus (The Mirror Crack'd from Side to Side)
Ardwyck Fenn
Arthur Badcock
Bianca
Canon of Chichester Cathedral
Casey Croft
Cherry Baker
Clara (The Thumb Mark of St. Peter)
Councillor Allcock
Delancey
Donald McNeil
Dr Gilchrist
Dr Sandford
Ella Zielinsky
Emily Waters
Florrie West
Freddie Hawkins
General Barnstaple
Gerald French
Giles (The Mirror Crack'd from Side to Side)
Giuseppe (The Mirror Crack'd from Side to Side)
Gladys Dixon
Hailey Preston
Harry (The Mirror Crack'd from Side to Side)
Heather Badcock
Inch
Inspector Hewitt
Isidore Wright
Jason Rudd
Jim Baker (The Mirror Crack'd from Side to Side)
Jim Galbraith
Joel Roberts
Johnny Jethroe
Joshua Grice
Lady Conway
Laycock
Lily Price
Lola Brewster
Lynette Brown
Maisie Cooper
Malcolm Cooper
Margot Bence
Marina Gregg
Marina Gregg's son
Mary Bain
Michael (The Mirror Crack'd from Side to Side)
Miss Giles
Miss Grundle
Miss Knight
Mr Bardwell
Mr Barnes (The Mirror Crack’d from Side to Side)
Mr Foxley
Mr Roberts (The Mirror Crack'd from Side to Side)
Mr Sampson
Mr Toms
Mr Upshaw
Mrs Allcock
Mrs Hartwell
Mrs Hopkins
Mrs Jameson (The Mirror Crack'd from Side to Side)
Mrs Meavy
Mrs Morley-Smith
Mrs Wisley
Robert Truscott
Rod (The Mirror Crack'd from Side to Side)
Roy (The Mirror Crack'd)
Vincent Hogg
Wendy (The Mirror Crack'd)
William Tiddler
Young Inch
Christopher Wren (The Mousetrap)
Detective Sergeant Trotter
Giles Ralston
Major Metcalf
Maureen Lyon
Miss Casewell
Mollie Ralston
Mr Paravicini
Mrs Barlow
Mrs Boyle
Agnes Barton
Agnes Woddell
Aimée Griffith
Antoine (The Moving Finger)
Beatrice Baker
Bert Rundle
Brian Symmington
Caleb Dane Calthrop
Colin Symmington
Colonel Appleton
Constable Johnson (The Moving Finger)
Edith Barton
Elsie Holland
Emily Barton
Emory
Florence Elford
Fred Rendell
George (The Moving Finger)
Graves (The Moving Finger)
Hunter (The Moving Finger)
Jamie Blackwell
Jasper Harrington-West
Jennifer Clark
Jerry Burton
Joanna Burton
Lasher
Mabel Barton
Marcus Kent
Mary Blackwell
Mary Grey
Maud Dane Calthrop
Megan Hunter
Minnie Barton
Miss Batworthy
Miss Ginch
Mona Symmington
Mr Cleat
Mrs Baker
Mrs Cleat
Mrs Mudge
Owen Griffith
Partridge (The Moving Finger)
Paul (The Moving Finger)
Pye (The Moving Finger)
Richard Symmington
Rose (The Moving Finger)
Sergeant Parkins
Superintendent Nash
Anne Protheroe
Archer (The Murder at the Vicarage)
Augustin Dufosse
Captain Ainsworth
Constable Hurst
Dennis Clement
Dr Quinton
Dr Roberts (The Murder at the Vicarage)
Dr Stone
Elwell
Emily (The Murder at the Vicarage)
Estelle Lestrange
Fred Abbot
Fred Jackson
Gladys (The Murder at the Vicarage)
Gladys Cram
Harvey
Henry Abbott
Hilda (The Murder at the Vicarage)
Joan Hargreaves
Joe Bucknell
Lawrence Redding
Lettice Protheroe
Lily Rose
Lucius Protheroe
Manning (The Murder at the Vicarage)
Mary Adams
Mary Hill (The Murder at the Vicarage)
May Ainsworth
Miss Bucknell
Mollie Carter
Mr Bailey
Mr Cherubim
Mr Hargraves
Mr Hawes
Mrs Abbott
Mrs Archer
Mrs Bucknell
Mrs Canning
Mrs Pratt
Mrs Sadler
Mrs Simmons
Neil (The Murder at the Vicarage)
Reeves (The Murder at the Vicarage)
Rose (The Murder at the Vicarage)
Susan Hartley Napier
Amélie (The Murder On The Links)
Arnold Beroldy
Auguste
Bella Duveen
Countess of Forfanock
Denise Oulard
Dr Durand
Dulcie Duveen
Eloise Renauld
Françoise Arrichet
Gabriel Stonor
Jack Renauld
Joseph Aarons
Lucien Bex
Léonie Oulard
Madame Daubreuil
Marthe Daubreuil
Masters (The Murder on the Links)
Maître Grosier
Monsieur Giraud
Monsieur Hautet
Monsieur Marchaud
Paul Renauld
Ada Mason
Albert Dykes
Alice (The Mystery of the Blue Train)
Amelia Viner
Annie of Curzon Street
Annie of St. Mary Mead
Antonio Pirezzio
Archer (The Mystery of the Blue Train)
"Armand, the Comte de la Roche"
Boris Ivanovitch (The Mystery of the Blue Train)
Charles Evans
Charlie (The Mystery of the Blue Train)
Claud Ambrose
Clothilde (The Mystery of the Blue Train)
Commissary Caux
Derek Kettering
Dr Harrison
Ellen (The Mystery of the Blue Train)
Hipolyte Flavell
Jane Harfield
Johnnie Harrison
Katherine Grey
Kitty Kidd
Lady Clanravon
Lady Mary Fox
Lenox Tamplin
Lord Edward Frampton
Lord Leconbury (The Mystery of the Blue Train)
Marcelle (The Mystery of the Blue Train)
Marie (The Mystery of the Blue Train)
Marie Flavell
Mary Anne Harfield
Mirelle
Monsieur Carrege
Monsieur Papopolous
Mr de Haviland
Olga Demiroff
Pavett
Pierre Michel (The Mystery of the Blue Train)
Polly Harrison
Richard Knighton
Rosalie Tamplin
Rufus Van Aldin
Ruth Kettering
Samuel Harfield
Sister Dolores
Sister Rosalie
The Duke of Devize
The Marquis
Tommy Saunders
Virginie (The Mystery of the Blue Train)
Viscount Tamplin
Zia Papopolous
Arthur Parkinson
Bella Webb
Bertie (The Pale Horse)
Billy (The Pale Horse)
C.R. Bradley
Captain Cottam
Constable Ellis
David Ardingly
Detective-sergeant Lee
Donald (The Pale Horse)
Doreen Easterbrook
Doug (The Pale Horse)
Dr Wylie (The Pale Horse)
Edith Binns
Eileen Brandon
Father Gorman
Gene Pleydon
Henry Parkinson
Hermia Redcliffe
Howarth (The Pale Horse)
Inspector Lejeune
Jerome Shaw
Jessie Davis (The Pale Horse)
Jim Corrigan
Kanga Cottam
Katherine Corrigan
Lady Brookbank
Lizzie Parker
Lou Ellis
Luigi (The Pale Horse)
Lydia Harsnet
Major Ormerod
Mark Easterbrook
Martin Digby
Mary Delafontaine (The Pale Horse)
Michael Brent
Mike Potter
Milly (The Pale Horse)
Minnie Hesketh-Dubois
Miss Curtis (The Pale Horse)
Miss Macalister
Mr Lugg
Mr Soames White
Mr Venables
Mrs Coppins
Mrs Cripps
Mrs Gerahty
Mrs Horsefall
Mrs Tuckerton
Ned Thackeray
Ormerod
Poppy Stirling
Poppy Tuckerton
Ricky Flood
Sandford
Sergeant Pine
Shaw (The Pale Horse)
Sheila (The Pale Horse)
Sidney Harmondsworth
Sir William Dugdale
Sybil Stamfordis
Tate (The Pale Horse)
Thomas Tuckerton
Thomasina Tuckerton
Thyrza Grey
Tom (The Pale Horse)
Tony (The Pale Horse)
Zachariah Osborne
Alfred (The Seven Dials Mystery)
Bill Eversleigh
Count Andras
Countess Radzky
Dr Cartwright
Dr Cassell
Eileen Brent
Elizabeth (The Seven Dials Mystery)
George Lomax
Gerald Wade
Hayward Phelps
Helen (The Seven Dials Mystery)
"Henry Brent, 8th Marquis of Caterham"
Herr Eberhard
Inspector Raglan (The Seven Dials Mystery)
Jimmy Thesiger
John Bauer
Katie (The Seven Dials Mystery)
Loraine Wade
Lord Caterham
Lord Mount Vernon
MacDonald
"Marcia Brent, Marchioness of Caterham"
Maria Coote
Miss Connor
Mr Mosgorovsky
Mr Murgatroyd
Mrs Coker
Mrs Howell
Mrs Macatta
Nancy (The Seven Dials Mystery)
Oswald Coote
Ronny Devereux
Rupert Bateman
Stanley Digby
Stevens (The Seven Dials Mystery)
Terence O'Rourke
Tredwell (The Secret of Chimneys)
Vera Daventry
William (The Seven Dials Mystery)
Williams (The Seven Dials Mystery)
Edmundson
Griffiths (The Unexpected Guest)
Henry Angell
Inspector Thomas
James Walliston
Jan Warwick
John MacGregor
Julian Farrar
Laura Warwick
Michael Starkwedder
Miss Bennett
Miss Butterfield
Mrs Warwick
Nurse Warburton
Richard Warwick
Sergeant Cadwallader
Alexis Restarick
Arthur Jenkins
Canon Strete
Carrie Louise Serrocold
Christian Gulbrandsen
Constable Dodgett
Detective Sergeant Lake
Dr Galbraith
Dr Maverick
Edgar Lawson
Eric Gulbrandsen
Ernie Gregg
Fraulein Schweich
Gina Hudd
Grace Lamble
Guido San Severiano
Inspector Curry
Johnnie Backhouse
Johnnie Restarick
Juliet Bellever
Katherine Elsworth
Leonard Wylie
Lewis Serrocold
Mildred Strete
Miss Moncrieff
Mr Baumgarten
Mr Elsworth
Mr Gilfoy
Mrs Rodgers
Pippa San Severiano
Ruth Van Rydock
Stephen Restarick
Superintendent Blacker
Walter Hudd
Whitstable Ernest
Alice West
Angela Sutcliffe
Baker (Three Act Tragedy)
Beatrice Church
Colonel Johnson
Cynthia Dacres
Doris Coker
Doris Sims
Dr MacDougal
Edward Babbington
Freddie Dacres
Gladys Lyndon
Hermione Lytton Gore
Lady Campbell
Lady Eden
Lloyd Babbington
Lord Eden
Marcelle (Three Act Tragedy)
Marcelle from Monte Carlo (Three Act Tragedy)
Margaret Babbington
Martha Leckie
Mary Lytton Gore
Miguel
Mr Satterthwaite
Mrs Manders
Mrs Margaret de Rushbridger
Mrs Milray
Muriel Wills
Oliver Manders
Robin Babbington
Ronald Lytton Gore
Sir Bartholomew Strange
Sir Charles Cartwright
Sir Jocelyn Campbell
Stephen Babbington
Stephen Babbington (Junior)
Superintendent Crossfield
Temple (Three Act Tragedy)
Vernon Lorrimer
Victoria Ball
Violet Bassington
Violet Milray
Anya Hendryk
Detective Inspector Ogden
Dr Stoner
Helen Rollander
Karl Hendryk
Lester Cole
Lisa Koletzky
Maria Schultz
Mrs Roper
Sergeant Pearce
Sir William Rollander
Alan Everard
Alice (Within a Wall)
Georgie (Within a Wall)
Isobel Loring
Jane Haworth
Lady Charmington
Mary Carrington
Miss Bates
Mrs Lemprière
Sir Rufus Herschman
The Marches
Winnie (Within a Wall)
Hercule Poirot
Arthur Hastings
Vera Rossakoff
Felicity Lemon
Ariadne Oliver
Colonel Johnnie Race
Superintendent Battle
James Japp
Jane Marple
Dermot Craddock
Inspector Slack
Raymond West
Martha Price-Ridley
Dr Haydock
Dolly Bantry
Diana Harmon
Tommy Beresford
Tuppence Beresford
Albert Batt
